styleID,partNumber,brandName,styleName,uniqueStyleName,title,description,baseCategory,categories,catalogPageNumber,newStyle,comparableGroup,companionGroup,brandImage,styleImage,prop65Chemicals,noeRetailing,boxRequired,import_status
9928,03853,Adidas,A432,A432,Fleece+Hooded+Sweatshirt,%3Cul%3E%3Cli%3E8.5+oz.%2Fyd%C2%B2+%28US%29%2C+14.2+oz.%2FL+yd%26nbsp%3B%28CA%29%2C+70%2F30+BCI+cotton%2Frecycled+polyester%3C%2Fli%3E%3Cli%3EDark+Grey+Heather+is+55%2F45+polyester%2Fcotton%3C%2Fli%3E%3Cli%3E3-panel+hood+with+drawcord%3C%2Fli%3E%3Cli%3EPouch+pocket%3C%2Fli%3E%3Cli%3ECuffed+sleeves+and+hem%3C%2Fli%3E%3Cli%3EContrast+adidas+logo+on+right+arm%3C%2Fli%3E%3C%2Ful%3E%3Cp%3E%3Cem%3ETo+our+Canadian+customers%3A+Please+note+adidas+products+cannot+be+exported+internationally.+Consult+our++%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3E+Terms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fem%3E%3C%2Fp%3E,Fleece,9%2C36%2C41%2C56%2C59%2C61%2C72%2C87%2C127%2C128%2C142%2C148%2C179%2C185%2C188%2C206%2C220%2C272%2C309%2C364%2C385%2C395%2C406%2C408%2C410%2C414%2C417%2C418%2C423%2C424%2C426%2C456%2C457%2C458%2C461%2C465%2C482%2C483%2C491%2C495%2C496,0,,0,1446,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F9928_fm.jpg,,1,,0
9929,03953,Adidas,A434,A434,Fleece+Crewneck+Sweatshirt,%3Cul%3E%3Cli%3E8.5+oz.%2Fyd%C2%B2%26nbsp%3B%28US%29%2C+14.2+oz.%2FL+yd%26nbsp%3B%28CA%29%2C+70%2F30+BCI+cotton%2Frecycled+polyester%3C%2Fli%3E%3Cli%3EDark+Grey+Heather+is+55%2F45+polyester%2Fcotton%3C%2Fli%3E%3Cli%3ECuffed+sleeves+and+hem%3C%2Fli%3E%3Cli%3EContrast+adidas+logo+on+right+arm%3C%2Fli%3E%3C%2Ful%3E%3Cp%3E%3Cem%3ETo+our+Canadian+customers%3A+Please+note+adidas+products+cannot+be+exported+internationally.+Consult+our++%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3E+Terms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fem%3E%3C%2Fp%3E,Fleece,8%2C9%2C41%2C56%2C59%2C72%2C87%2C142%2C148%2C179%2C185%2C188%2C206%2C220%2C272%2C309%2C364%2C385%2C395%2C406%2C408%2C410%2C414%2C417%2C418%2C423%2C424%2C426%2C456%2C457%2C458%2C461%2C465%2C482%2C483%2C491,0,,0,1446,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F9929_fm.jpg,,1,,0
9930,04053,Adidas,A436,A436,Fleece+Joggers,%3Cul%3E%3Cli%3E8.5+oz.%2Fyd%C2%B2%26nbsp%3B%28US%29%2C+14.2+oz.%2FL+yd%26nbsp%3B%28CA%29%2C%26nbsp%3B70%2F30+BCI+cotton%2Frecycled+polyester%3C%2Fli%3E%3Cli%3EDark+Grey+Heather+is+55%2F45+polyester%2Fcotton%3C%2Fli%3E%3Cli%3EElastic+waistband+with+drawcord%3C%2Fli%3E%3Cli%3ESide+and+back+right+pockets%3C%2Fli%3E%3Cli%3ECuffed+hem%3C%2Fli%3E%3Cli%3EContrast+adidas+logo+on+right+hip%3C%2Fli%3E%3C%2Ful%3E%3Cp%3E%3Cem%3ETo+our+Canadian+customers%3A+Please+note+adidas+products+cannot+be+exported+internationally.+Consult+our++%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3E+Terms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fem%3E%3C%2Fp%3E,Fleece,9%2C37%2C41%2C61%2C72%2C87%2C106%2C128%2C148%2C179%2C185%2C206%2C220%2C272%2C309%2C364%2C384%2C399%2C406%2C408%2C417%2C418%2C423%2C424%2C426%2C456%2C457%2C458%2C461%2C465%2C482%2C483%2C491%2C495%2C496,0,,0,1446,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F9930_fm.jpg,,1,,0
7674,00153,Adidas,A450,A450,Lightweight+Hooded+Sweatshirt,%3Cul%3E%3Cli%3E7.8+oz.%2Fyd%C2%B2%26nbsp%3B%28US%29%2C+13+oz.%2FL+yd%26nbsp%3B%28CA%29%2C%26nbsp%3B95%2F5+BCI+cotton%2Felastane+French+terry%3C%2Fli%3E%3Cli%3ELightweight+cotton+blend+hoodie+with+drawcord%3C%2Fli%3E%3Cli%3EOpen+hem+sleeves+and+bottom+cuff%3C%2Fli%3E%3Cli%3ETwo+front+pockets%3C%2Fli%3E%3Cli%3EContrast+3-stripes+on+right+body%3C%2Fli%3E%3Cli%3EContrast+adidas+logo+on+left+sleeve%3C%2Fli%3E%3C%2Ful%3E%3Cp%3E%3Cem%3ETo+our+Canadian+customers%3A+Please+note+adidas+products+cannot+be+exported+internationally.+Consult+our++%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3E+Terms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fem%3E%3C%2Fp%3E,Fleece,2%2C9%2C10%2C27%2C36%2C56%2C59%2C61%2C72%2C87%2C128%2C142%2C148%2C156%2C185%2C188%2C271%2C309%2C385%2C395%2C406%2C408%2C414%2C417%2C418%2C423%2C424%2C491,22,,0,1136,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F7674_fm.jpg,,1,,0
7675,00253,Adidas,A451,A451,Women%27s+Lightweight+Hooded+Sweatshirt,%3Cul%3E%3Cli%3E7.8+oz.%2Fyd%C2%B2%26nbsp%3B%28US%29%2C%26nbsp%3B13+oz.%2FL+yd+%28CA%29%2C%26nbsp%3B95%2F5+BCI+cotton%2Felastane+French+terry%3C%2Fli%3E%3Cli%3ELightweight+cotton+blend+hoodie+with+drawcord%3C%2Fli%3E%3Cli%3EOpen+hem+sleeves+and+bottom+cuff%3C%2Fli%3E%3Cli%3ETwo+front+pockets%3C%2Fli%3E%3Cli%3EContrast+3-stripes+on+right+body%3C%2Fli%3E%3Cli%3EContrast+adidas+logo+on+left+sleeve%3C%2Fli%3E%3C%2Ful%3E%3Cp%3E%3Cem%3ETo+our+Canadian+customers%3A+Please+note+adidas+products+cannot+be+exported+internationally.+Consult+our++%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3E+Terms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fem%3E%3C%2Fp%3E,Fleece,2%2C9%2C10%2C13%2C27%2C36%2C56%2C59%2C61%2C72%2C128%2C142%2C148%2C156%2C185%2C188%2C271%2C309%2C385%2C395%2C406%2C408%2C410%2C414%2C417%2C418%2C423%2C424%2C491,22,,0,1136,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F7675_fm.jpg,,1,,0
7680,00753,Adidas,A475,A475,Lightweight+M%C3%A9lange+Quarter-Zip+Pullover,%3Cul%3E%3Cli%3E5.6+oz.%2Fyd%C2%B2%26nbsp%3B%28US%29%2C+9.3%26nbsp%3Boz.%2FL+yd%26nbsp%3B%28CA%29%2C%26nbsp%3B100%25+recycled+polyester+interlock+knit%3C%2Fli%3E%3Cli%3ESelf+fabric+mock+collar%3C%2Fli%3E%3Cli%3EMoisture+management+properties%3C%2Fli%3E%3Cli%3EUPF+50%2B+rating%3C%2Fli%3E%3Cli%3EOpen+hem+sleeves%3C%2Fli%3E%3Cli%3EContrast+color+adidas+logo+on+right+sleeve%3C%2Fli%3E%3C%2Ful%3E%3Cp%3E%3Cem%3ETo+our+Canadian+customers%3A+Please+note+adidas+products+cannot+be+exported+internationally.+Consult+our++%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3E+Terms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fem%3E%3C%2Fp%3E,Fleece,10%2C16%2C41%2C48%2C56%2C85%2C87%2C112%2C115%2C142%2C148%2C156%2C185%2C206%2C220%2C269%2C309%2C359%2C364%2C385%2C387%2C404%2C408%2C423%2C424,23,,0,1130,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F7680_fm.jpg,,1,,0
7681,00853,Adidas,A476,A476,Women%27s+Lightweight+M%C3%A9lange+Quarter-Zip+Pullover,%3Cul%3E%3Cli%3E5.6+oz.%2Fyd%C2%B2%26nbsp%3B%28US%29%2C+9.3%26nbsp%3Boz.%2FL+yd%26nbsp%3B%28CA%29%2C%26nbsp%3B100%25+recycled+polyester+interlock+knit%3C%2Fli%3E%3Cli%3ESelf+fabric+mock+collar%3C%2Fli%3E%3Cli%3EMoisture+wicking%3C%2Fli%3E%3Cli%3EUPF+50%2B+rating%3C%2Fli%3E%3Cli%3EOpen+hem+sleeve%3C%2Fli%3E%3Cli%3EContrast+color+adidas+logo+on+right+hip%3C%2Fli%3E%3C%2Ful%3E%3Cp%3E%3Cem%3ETo+our+Canadian+customers%3A+Please+note+adidas+products+cannot+be+exported+internationally.+Consult+our++%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3E+Terms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fem%3E%3C%2Fp%3E,Fleece,10%2C13%2C16%2C41%2C48%2C56%2C85%2C112%2C115%2C142%2C148%2C156%2C185%2C206%2C220%2C269%2C309%2C359%2C364%2C385%2C387%2C404%2C408%2C423%2C424,23,,0,1130,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F7681_fm.jpg,,1,,0
9168,03553,Adidas,A482,A482,3-Stripes+Double+Knit+Quarter-Zip+Pullover,%3Cul%3E%3Cli%3E7.2+oz.%2Fyd%C2%B2%26nbsp%3B%28US%29%2C+12+oz.%2FL+yd%26nbsp%3B%28CA%29%2C%26nbsp%3B100%25+recycled+polyester%3C%2Fli%3E%3Cli%3EWaffle+texture+knit+construction%3C%2Fli%3E%3Cli%3EMoisture+management+properties%3C%2Fli%3E%3Cli%3ESelf+mock+collar%3C%2Fli%3E%3Cli%3EOpen+hem+sleeves%3C%2Fli%3E%3Cli%3EBold+3-Stripes+on+right+chest%3C%2Fli%3E%3Cli%3EPerformance+logo+on+left+bottom+hip%3C%2Fli%3E%3C%2Ful%3E%3Cp%3E%3Cem%3ETo+our+Canadian+customers%3A+Please+note+adidas+products+cannot+be+exported+internationally.+Consult+our++%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3E+Terms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fem%3E%3C%2Fp%3E,Fleece,2%2C10%2C16%2C41%2C48%2C56%2C85%2C87%2C112%2C142%2C167%2C185%2C206%2C271%2C309%2C352%2C359%2C364%2C385%2C387%2C404%2C408%2C423%2C424,24,,0,41,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F9168_fm.jpg,,1,,0
9162,03353,Adidas,A498,A498,Diamond+Dot+Print+Polo,%3Cul%3E%3Cli%3E7.1+oz.%2Fyd%C2%B2+%28US%29%2C+11.85+oz%2FL+yd+%28CA%29%2C+84%2F16+recycled+polyester%2Felastane%3C%2Fli%3E%3Cli%3EHydrophilic+finish%3C%2Fli%3E%3Cli%3EMoisture-management+properties%3C%2Fli%3E%3Cli%3EAll+over+diamond+dot+print%3C%2Fli%3E%3Cli%3ESelf+collar%3C%2Fli%3E%3Cli%3EThree-button+placket%3C%2Fli%3E%3Cli%3EUPF+50%2B+protection%3C%2Fli%3E%3Cli%3Eadidas+logo+on+right+sleeve%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,2%2C10%2C16%2C18%2C41%2C52%2C57%2C87%2C148%2C167%2C173%2C185%2C188%2C206%2C220%2C223%2C271%2C364%2C373%2C385%2C393%2C408%2C423%2C424,0,,0,0,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F9162_fm.jpg,,1,,0
10192,05653,Adidas,A514,A514,Ultimate+Solid+Polo,%3Cul%3E%3Cli%3E6.7+oz.%2Fyd%C2%B2+%28US%29%2C+11+oz%2FL+yd+%28CA%29%2C+88%2F12+recycled+polyester%2Felastane%3C%2Fli%3E%3Cli%3EMoisture-management+properties%3C%2Fli%3E%3Cli%3ESelf+collar+with+three-button+placket%3C%2Fli%3E%3Cli%3EOpen+hem+sleeve%3C%2Fli%3E%3Cli%3EUPF+50%2B+protection%3C%2Fli%3E%3Cli%3E%3Cspan+style%3D%22color%3A+%23ff0000%3B%22%3E%2A%3C%2Fspan%3EContrast+adidas+logo+on+right+sleeve%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,2%2C10%2C16%2C18%2C41%2C52%2C57%2C87%2C148%2C167%2C173%2C185%2C188%2C206%2C223%2C270%2C364%2C385%2C393%2C408%2C423%2C424,0,,0,1447,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F10192_fm.jpg,,1,,0
10205,05753,Adidas,A515,A515,Women%27s+Ultimate+Solid+Polo,%3Cul%3E%3Cli%3E6.7+oz.%2Fyd%C2%B2+%28US%29%2C+11+oz%2FL+yd+%28CA%29%2C+88%2F12+recycled+polyester%2Felastane%3C%2Fli%3E%3Cli%3EMoisture-management+properties%3C%2Fli%3E%3Cli%3ESelf+collar+with+three-button+placket%3C%2Fli%3E%3Cli%3EOpen+hem+sleeve%3C%2Fli%3E%3Cli%3EScooped+bottom+hem%3C%2Fli%3E%3Cli%3EUPF+50%2B+protection%3C%2Fli%3E%3Cli%3EContrast+adidas+logo+on+right+hip%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,2%2C10%2C13%2C16%2C18%2C41%2C52%2C57%2C115%2C148%2C167%2C173%2C185%2C188%2C206%2C223%2C270%2C364%2C385%2C393%2C408%2C423%2C424,0,,0,1447,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F10205_fm.jpg,,1,,0
10211,06253,Adidas,A524,A524,Hooded+Full-Zip+Windbreaker,%3Cul%3E%3Cli%3E3+oz.%2Fyd%C2%B2+%28US%29%2C+5+oz%2FL+yd+%28CA%29%2C+100%25+recycled+polyester%3C%2Fli%3E%3Cli%3EFull+front+zipper%3C%2Fli%3E%3Cli%3ETwo+front+zipper+pockets%3C%2Fli%3E%3Cli%3EElastic+cuffs%3C%2Fli%3E%3Cli%3EContrast+3-stripes+on+sleeves%3C%2Fli%3E%3C%2Ful%3E%3Cp%3E%3Cbr+%2F%3E%3C%2Fp%3E,Outerwear,2%2C15%2C36%2C38%2C41%2C47%2C56%2C61%2C85%2C87%2C127%2C148%2C159%2C181%2C185%2C206%2C267%2C364%2C380%2C404%2C408%2C423%2C424%2C433%2C457%2C476%2C480%2C485,0,,0,0,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F10211_fm.jpg,,1,,0
10216,06753,Adidas,A529,A529,Women%27s+Textured+Mixed+Media+Full-Zip+Jacket,%3Cul%3E%3Cli%3E8+oz.%2Fyd%C2%B2+%28US%29%2C+13.4+oz%2FL+yd+%28CA%29%2C+100%25+recycled+polyester%3C%2Fli%3E%3Cli%3EWaffle+textured+shoulder+panels+and+back%3C%2Fli%3E%3Cli%3ETwo+front+zipper+pockets%3C%2Fli%3E%3Cli%3EOpen+hem+cuffs+and+bottom+hem%3C%2Fli%3E%3Cli%3EContrast+adidas+logo+on+right+sleeve%3C%2Fli%3E%3C%2Ful%3E%3Cp%3E%3Cbr+%2F%3E%3C%2Fp%3E%3Cp%3E%3Cbr+%2F%3E%3C%2Fp%3E,Outerwear,2%2C9%2C10%2C13%2C15%2C16%2C38%2C41%2C47%2C61%2C85%2C127%2C148%2C179%2C185%2C206%2C220%2C272%2C364%2C404%2C408%2C423%2C424,0,,0,1502,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F10216_fm.jpg,,1,,0
10214,06553,Adidas,A530,A530,Textured+Mixed+Media+Hooded+Sweatshirt,%3Cul%3E%3Cli%3E8+oz.%2Fyd%C2%B2+%28US%29%2C+13.4+oz%2FL+yd+%28CA%29%2C+100%25+recycled+polyester%3C%2Fli%3E%3Cli%3E3-panel+hood+with+drawcord%3C%2Fli%3E%3Cli%3ETwo+front+pockets%3C%2Fli%3E%3Cli%3EOpen+hem+cuffs+and+bottom+hem%3C%2Fli%3E%3Cli%3EContrast+adidas+logo+on+right+sleeve%3C%2Fli%3E%3C%2Ful%3E,Fleece,2%2C9%2C36%2C41%2C56%2C59%2C61%2C85%2C87%2C127%2C128%2C142%2C148%2C159%2C179%2C185%2C206%2C272%2C364%2C385%2C395%2C408%2C423%2C424,0,,0,1502,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F10214_fm.jpg,,1,,0
10215,06653,Adidas,A532,A532,Textured+Mixed+Media+Quarter-Zip+Pullover,%3Cul%3E%3Cli%3E8+oz.%2Fyd%C2%B2+%28US%29%2C+13.4+oz%2FL+yd+%28CA%29%2C+100%25+recycled+polyester%3C%2Fli%3E%3Cli%3EWaffle+textured+shoulder+panels+and+back%3C%2Fli%3E%3Cli%3ETwo+front+zipper+pockets%3C%2Fli%3E%3Cli%3EOpen+hem+cuffs+and+bottom%26nbsp%3Bhem%3C%2Fli%3E%3Cli%3EContrast+adidas+logo+on+right+sleeve%3C%2Fli%3E%3C%2Ful%3E,Outerwear,2%2C9%2C10%2C16%2C41%2C48%2C56%2C61%2C85%2C87%2C127%2C142%2C148%2C179%2C185%2C206%2C220%2C272%2C364%2C385%2C387%2C404%2C408%2C423%2C424,0,,0,1502,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F10215_fm.jpg,,1,,0
11011,06853,Adidas,A552,A552,Lightweight+Quarter-Zip+Pullover,%3Cul%3E%3Cli%3E5%26nbsp%3Boz.%2Fyd%C2%B2+%28US%29%2C+8.35+oz%2FL+yd+%28CA%29%2C+100%25+recycled+polyester%3C%2Fli%3E%3Cli%3EMoisture+management+properties%3C%2Fli%3E%3Cli%3EHeather+colorblock+across+shoulders%3C%2Fli%3E%3Cli%3EContrast+adidas+logo+on+right+sleeve%3C%2Fli%3E%3C%2Ful%3E,Fleece,16%2C48%2C56%2C77%2C85%2C87%2C142%2C167%2C182%2C185%2C206%2C219%2C220%2C269%2C364%2C385%2C387%2C404%2C423%2C424,0,1,0,0,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F11011_fm.jpg,,1,,0
11013,07053,Adidas,A554,A554,3-Stripes+Quarter-Zip+Sweater,%3Cul%3E%3Cli%3E6.5+oz.%2Fyd%C2%B2+%28US%29%2C+10.85+oz%2FL+yd+%28CA%29%2C+53%2F47+cotton%2Frecycled+polyester%3C%2Fli%3E%3Cli%3EMoisture+management+properties%3C%2Fli%3E%3Cli%3EStand+up+collar%3C%2Fli%3E%3Cli%3ETonal+3-stripes+logo+on+right+sleeve%3C%2Fli%3E%3Cli%3EContrast+color+adidas+logo+on+back+neck%3C%2Fli%3E%3C%2Ful%3E,Fleece,48%2C56%2C77%2C87%2C142%2C182%2C185%2C206%2C220%2C270%2C364%2C367%2C385%2C404%2C406%2C423%2C424%2C457%2C481%2C492,0,1,0,1609,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F11013_fm.jpg,,1,,0
11014,07153,Adidas,A555,A555,Women%27s+3-Stripes+Quarter-Zip+Sweater,%3Cul%3E%3Cli%3E6.5%26nbsp%3B%3Cspan+style%3D%22text-align%3A+left%3B%22%3Eoz.%2Fyd%C2%B2+%28US%29%2C+10.85+oz%2FL+yd+%28CA%29%2C+53%2F47+cotton%2Frecycled+polyester%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+style%3D%22text-align%3A+left%3B%22%3EMoisture+management+properties%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+style%3D%22text-align%3A+left%3B%22%3EStand+up+collar%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+style%3D%22text-align%3A+left%3B%22%3ETonal+3-stripes+logo+on+right+sleeve%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+style%3D%22text-align%3A+left%3B%22%3EContrast+adidas+logo+on+right+hip%3C%2Fspan%3E%3C%2Fli%3E%3C%2Ful%3E%3Cp%3E%3Cspan+style%3D%22text-align%3A+left%3B%22%3E%3Cbr+%2F%3E%3C%2Fspan%3E%3C%2Fp%3E,Fleece,13%2C48%2C56%2C77%2C142%2C167%2C182%2C185%2C206%2C220%2C270%2C364%2C367%2C385%2C404%2C406%2C423%2C424%2C457%2C481%2C492,0,1,0,1609,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F11014_fm.jpg,,1,,0
11017,07453,Adidas,A570,A570,Puffer+Jacket,%3Cul%3E%3Cli%3E2%26nbsp%3B%3Cspan+style%3D%22text-align%3A+left%3B%22%3Eoz.%2Fyd%C2%B2+%28US%29%2C+3.3+oz%2FL+yd+%28CA%29%2C+100%25+recycled+polyester%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+style%3D%22text-align%3A+left%3B%22%3E3.4+oz%26nbsp%3B%2Fyd%C2%B2%2C+100%25+recycled+polyester+synthetic+fill%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+style%3D%22text-align%3A+left%3B%22%3EBaffle+construction%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+style%3D%22text-align%3A+left%3B%22%3E3-stripe+logo+on+sides%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3EContrast+adidas+logo+on+right+collar%3C%2Fli%3E%3C%2Ful%3E,Outerwear,15%2C38%2C47%2C56%2C77%2C85%2C87%2C141%2C185%2C201%2C206%2C220%2C263%2C364%2C367%2C404%2C423%2C424%2C457%2C476%2C478%2C492,0,1,0,1611,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F11017_fm.jpg,,1,,0
11018,07553,Adidas,A571,A571,Women%27s+Puffer+Jacket,%3Cul%3E%3Cli%3E2%26nbsp%3B%3Cspan+style%3D%22text-align%3A+left%3B%22%3Eoz.%2Fyd%C2%B2+%28US%29%2C+3.3+oz%2FL+yd+%28CA%29%2C+100%25+recycled+polyester%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+style%3D%22text-align%3A+left%3B%22%3E3.4+oz%26nbsp%3B%2Fyd%C2%B2%2C+100%25+recycled+polyester+synthetic+fill%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+style%3D%22text-align%3A+left%3B%22%3EBaffle+construction%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+style%3D%22text-align%3A+left%3B%22%3E3+stripes+logo+on+sides%3C%2Fspan%3E%3C%2Fli%3E%3Cli%3E%3Cspan+style%3D%22text-align%3A+left%3B%22%3EContrast+adidas+logo+on+right+collar%3C%2Fspan%3E%3C%2Fli%3E%3C%2Ful%3E,Outerwear,13%2C15%2C38%2C47%2C77%2C85%2C141%2C185%2C201%2C206%2C220%2C263%2C364%2C367%2C404%2C423%2C424%2C492,0,1,0,1611,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F11018_fm.jpg,,1,,0
11019,07653,Adidas,A572,A572,Puffer+Vest,%3Cul%3E%3Cli%3E2%26nbsp%3Boz.%2Fyd%C2%B2+%28US%29%2C+3.3+oz%2FL+yd+%28CA%29%2C+100%25+recycled+polyester%3C%2Fli%3E%3Cli%3E3.4+oz%26nbsp%3B%2Fyd%C2%B2+%28US%29%2C+5.67+oz%2FL+yd+%28CA%29%2C+100%25+recycled+polyester+synthetic+fill%3C%2Fli%3E%3Cli%3EBaffle+construction%3C%2Fli%3E%3Cli%3E3-stripe+logo+on+back%3C%2Fli%3E%3Cli%3EContrast+adidas+logo+on+right+collar%3C%2Fli%3E%3C%2Ful%3E,Outerwear,15%2C38%2C62%2C63%2C77%2C85%2C87%2C141%2C185%2C201%2C206%2C220%2C263%2C367%2C404%2C423%2C424%2C492,0,1,0,1611,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F11019_fm.jpg,,1,,0
11020,07753,Adidas,A573,A573,Women%27s+Puffer+Vest,%3Cul%3E%3Cli%3E2%26nbsp%3Boz.%2Fyd%C2%B2+%28US%29%2C+3.3+oz%2FL+yd+%28CA%29%2C+100%25+recycled+polyester%3C%2Fli%3E%3Cli%3E3.4+oz%26nbsp%3B%2Fyd%C2%B2+%28US%29%2C5.67+oz%2FL+yd+%28CA%29%2C+100%25+recycled+polyester+synthetic+fill%3C%2Fli%3E%3Cli%3EBaffle+construction%3C%2Fli%3E%3Cli%3E3-stripe+logo+on+back%3C%2Fli%3E%3Cli%3EContrast+adidas+logo+on+right+collar%3C%2Fli%3E%3C%2Ful%3E,Outerwear,13%2C15%2C38%2C62%2C77%2C85%2C141%2C185%2C201%2C206%2C220%2C263%2C367%2C404%2C423%2C424%2C492,0,1,0,1611,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F11020_fm.jpg,,1,,0
10118,05253,Adidas,A600PC,A600PC,Poly+Textured+Performance+Cap,%3Cul%3E%3Cli%3E55%2F45+Recycled+polyester%2F+polyester%3C%2Fli%3E%3Cli%3EStructured%2C+six+panels%2C+mid-profile%3C%2Fli%3E%3Cli%3EMoisture+wicking%3C%2Fli%3E%3Cli%3EPre-cured+visor%3C%2Fli%3E%3Cli%3EContrast+undervisor%3C%2Fli%3E%3Cli%3EUPF+50%3C%2Fli%3E%3Cli%3EHook+and+loop%26nbsp%3Bclosure%3C%2Fli%3E%3C%2Ful%3E%3Cp%3E%3Cem%3ETo+our+Canadian+customers%3A+Please+note+adidas+products+cannot+be+exported+internationally.+Consult+our++%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3E+Terms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fem%3E%3C%2Fp%3E,Headwear,11%2C41%2C87%2C185%2C206%2C239%2C244%2C309%2C364%2C392%2C408%2C424%2C456%2C474%2C495,25,,0,0,Images%2FBrand%2F31_fm.jpg,Images%2FStyle%2F10118_fm.jpg,,1,,0
